id,ano,desempenho,nota_final,promocao
920,2023,Médio,9.8,0
921,2019,Alto,5.7,0
921,2020,Alto,9.9,1
921,2021,Alto,5.7,0
921,2022,Baixo,4.3,0
921,2023,Médio,8.1,0
922,2019,Médio,4.1,0
922,2020,Alto,6.2,0
922,2021,Baixo,4.6,0
922,2022,Médio,7.7,0
922,2023,Alto,5.6,0
923,2019,Alto,4.7,0
923,2020,Baixo,4.1,0
923,2021,Alto,6.8,0
923,2022,Alto,7.7,0
923,2023,Baixo,5.9,0
924,2019,Baixo,8.0,0
924,2020,Alto,9.0,1
924,2021,Médio,5.4,0
924,2022,Alto,9.7,1
924,2023,Médio,4.7,0
925,2019,Médio,6.3,0
925,2020,Médio,4.2,0
925,2021,Médio,8.7,0
925,2022,Médio,6.5,0
925,2023,Médio,8.0,0
926,2019,Médio,8.8,0
926,2020,Baixo,9.7,0
926,2021,Médio,6.5,0
926,2022,Médio,6.3,0
926,2023,Alto,5.5,0
927,2019,Alto,6.1,0
927,2020,Médio,7.4,0
927,2021,Baixo,7.3,0
927,2022,Baixo,7.7,0
927,2023,Baixo,5.6,0
928,2019,Médio,4.0,0
928,2020,Alto,7.4,0
928,2021,Médio,9.5,0
928,2022,Alto,6.2,0
928,2023,Alto,6.4,0
929,2019,Alto,6.0,0
929,2020,Baixo,6.9,0
929,2021,Médio,8.1,0
929,2022,Médio,7.1,0
929,2023,Alto,8.4,0
930,2019,Alto,9.1,1
930,2020,Médio,9.0,0
930,2021,Médio,9.5,0
930,2022,Médio,6.8,0
930,2023,Médio,8.5,0
931,2019,Alto,9.7,1
931,2020,Médio,7.4,0
931,2021,Médio,6.0,0
931,2022,Médio,9.6,0
931,2023,Baixo,8.7,0
932,2019,Alto,5.2,0
932,2020,Médio,8.5,0
932,2021,Alto,6.7,0
932,2022,Alto,7.7,0
932,2023,Alto,8.4,0
933,2019,Baixo,4.6,0
933,2020,Baixo,5.2,0
933,2021,Médio,6.9,0
933,2022,Alto,7.6,0
933,2023,Baixo,4.7,0
934,2019,Médio,7.9,0
934,2020,Alto,7.2,0
934,2021,Médio,7.7,0
934,2022,Baixo,8.5,0
934,2023,Alto,5.9,0
935,2019,Baixo,9.5,0
935,2020,Alto,5.0,0
935,2021,Alto,7.4,0
935,2022,Alto,4.1,0
935,2023,Médio,7.4,0
936,2019,Alto,6.2,0
936,2020,Médio,7.3,0
936,2021,Baixo,7.3,0
936,2022,Alto,8.8,1
936,2023,Médio,5.4,0
937,2019,Baixo,4.7,0
937,2020,Médio,5.9,0
937,2021,Baixo,4.9,0
937,2022,Médio,8.1,0
937,2023,Médio,4.5,0
938,2019,Médio,8.3,0
938,2020,Baixo,5.6,0
938,2021,Baixo,4.9,0
938,2022,Alto,7.8,0
938,2023,Médio,5.7,0
939,2019,Médio,9.8,0
939,2020,Alto,7.0,0
939,2021,Médio,4.5,0
939,2022,Médio,4.1,0
939,2023,Médio,4.4,0
940,2019,Alto,5.1,0
940,2020,Médio,9.2,0
940,2021,Médio,5.0,0
940,2022,Baixo,4.9,0
940,2023,Alto,6.2,0
941,2019,Médio,9.7,0
941,2020,Alto,5.6,0
941,2021,Alto,8.2,0
941,2022,Baixo,9.6,0
941,2023,Alto,4.7,0
942,2019,Baixo,8.6,0
942,2020,Médio,7.3,0
942,2021,Médio,9.8,0
942,2022,Médio,7.8,0
942,2023,Baixo,6.9,0
943,2019,Alto,7.1,0
943,2020,Médio,7.3,0
943,2021,Médio,8.7,0
943,2022,Médio,8.8,0
943,2023,Alto,6.7,0
944,2019,Alto,4.4,0
944,2020,Alto,4.5,0
944,2021,Alto,5.8,0
944,2022,Alto,6.1,0
944,2023,Alto,5.0,0
945,2019,Médio,5.1,0
945,2020,Alto,6.2,0
945,2021,Médio,5.6,0
945,2022,Baixo,7.8,0
945,2023,Médio,7.1,0
946,2019,Médio,9.6,0
946,2020,Alto,6.0,0
946,2021,Baixo,10.0,0
946,2022,Alto,7.0,0
946,2023,Baixo,5.8,0
947,2019,Alto,8.6,1
947,2020,Baixo,8.7,0
947,2021,Médio,7.5,0
947,2022,Alto,6.4,0
947,2023,Médio,5.9,0
948,2019,Médio,6.4,0
948,2020,Médio,9.9,0
948,2021,Alto,8.2,0
948,2022,Alto,7.0,0
948,2023,Alto,8.2,0
949,2019,Alto,8.4,0
949,2020,Alto,5.7,0
949,2021,Baixo,8.1,0
949,2022,Alto,5.3,0
949,2023,Baixo,4.1,0
950,2019,Alto,4.1,0
950,2020,Alto,8.6,1
950,2021,Alto,8.8,1
950,2022,Baixo,4.3,0
950,2023,Médio,9.2,0
951,2019,Baixo,4.0,0
951,2020,Baixo,6.8,0
951,2021,Alto,7.2,0
951,2022,Médio,8.7,0
951,2023,Baixo,5.2,0
952,2019,Médio,4.6,0
952,2020,Alto,8.4,0
952,2021,Médio,5.3,0
952,2022,Médio,5.8,0
952,2023,Alto,8.4,0
953,2019,Médio,8.5,0
953,2020,Baixo,5.2,0
953,2021,Médio,7.6,0
953,2022,Alto,9.3,1
953,2023,Alto,6.2,0
954,2019,Baixo,7.9,0
954,2020,Alto,5.9,0
954,2021,Médio,5.7,0
954,2022,Médio,4.1,0
954,2023,Baixo,5.0,0
955,2019,Baixo,8.5,0
955,2020,Alto,7.4,0
955,2021,Alto,5.4,0
955,2022,Médio,6.6,0
955,2023,Médio,8.8,0
956,2019,Alto,7.6,0
956,2020,Médio,8.5,0
956,2021,Médio,7.9,0
956,2022,Médio,5.0,0
956,2023,Alto,5.4,0
957,2019,Médio,5.1,0
957,2020,Alto,7.3,0
957,2021,Baixo,4.8,0
957,2022,Alto,8.1,0
957,2023,Baixo,9.6,0
958,2019,Alto,9.6,1
958,2020,Alto,4.4,0
958,2021,Baixo,9.8,0
958,2022,Alto,5.8,0
958,2023,Médio,9.7,0
959,2019,Médio,4.7,0
959,2020,Médio,9.8,0
959,2021,Médio,6.1,0
959,2022,Médio,9.4,0
959,2023,Médio,9.1,0
960,2019,Alto,8.3,0
960,2020,Baixo,6.5,0
960,2021,Baixo,5.9,0
960,2022,Alto,8.6,1
960,2023,Alto,4.8,0
961,2019,Médio,4.8,0
961,2020,Médio,6.7,0
961,2021,Médio,7.9,0
961,2022,Baixo,5.7,0
961,2023,Alto,7.3,0
962,2019,Baixo,4.2,0
962,2020,Alto,9.2,1
962,2021,Alto,4.8,0
962,2022,Médio,5.5,0
962,2023,Alto,5.1,0
963,2019,Médio,8.3,0
963,2020,Alto,9.7,1
963,2021,Alto,7.5,0
963,2022,Alto,9.3,1
963,2023,Médio,4.3,0
964,2019,Alto,5.8,0
964,2020,Médio,7.4,0
964,2021,Alto,7.0,0
964,2022,Médio,9.2,0
964,2023,Baixo,9.8,0
965,2019,Alto,7.6,0
965,2020,Médio,8.3,0
965,2021,Alto,4.7,0
965,2022,Alto,9.7,1
965,2023,Baixo,4.5,0
966,2019,Alto,8.0,0
966,2020,Baixo,5.6,0
966,2021,Baixo,5.8,0
966,2022,Médio,6.5,0
966,2023,Baixo,5.1,0
967,2019,Alto,6.7,0
967,2020,Alto,7.9,0
967,2021,Médio,5.2,0
967,2022,Alto,8.1,0
967,2023,Alto,9.0,1
968,2019,Médio,4.1,0
968,2020,Baixo,8.5,0
968,2021,Médio,4.8,0
968,2022,Alto,8.1,0
968,2023,Alto,8.1,0
969,2019,Alto,6.2,0
969,2020,Alto,9.5,1
969,2021,Baixo,9.2,0
969,2022,Alto,5.6,0
969,2023,Alto,8.2,0
970,2019,Médio,7.3,0
970,2020,Médio,8.5,0
970,2021,Alto,6.7,0
970,2022,Alto,4.6,0
970,2023,Baixo,4.7,0
971,2019,Baixo,4.3,0
971,2020,Alto,8.5,1
971,2021,Médio,8.9,0
971,2022,Médio,9.8,0
971,2023,Alto,4.4,0
972,2019,Médio,9.7,0
972,2020,Alto,9.5,1
972,2021,Alto,6.5,0
972,2022,Baixo,7.7,0
972,2023,Médio,4.4,0
973,2019,Médio,4.2,0
973,2020,Baixo,5.4,0
973,2021,Baixo,6.7,0
973,2022,Alto,5.9,0
973,2023,Alto,8.7,1
974,2019,Alto,9.6,1
974,2020,Médio,7.8,0
974,2021,Baixo,5.9,0
974,2022,Médio,4.4,0
974,2023,Alto,8.8,1
975,2019,Médio,7.6,0
975,2020,Médio,7.3,0
975,2021,Médio,6.0,0
975,2022,Médio,9.3,0
975,2023,Médio,7.0,0
976,2019,Médio,6.3,0
976,2020,Alto,8.1,0
976,2021,Alto,7.6,0
976,2022,Médio,8.3,0
976,2023,Alto,6.1,0
977,2019,Alto,6.6,0
977,2020,Alto,4.1,0
977,2021,Baixo,9.0,0
977,2022,Baixo,7.8,0
977,2023,Médio,7.6,0
978,2019,Alto,7.4,0
978,2020,Baixo,8.4,0
978,2021,Médio,4.7,0
978,2022,Alto,7.4,0
978,2023,Alto,4.2,0
979,2019,Alto,4.1,0
979,2020,Alto,8.3,0
979,2021,Alto,7.2,0
979,2022,Alto,8.8,1
979,2023,Médio,8.6,0
980,2019,Alto,4.5,0
980,2020,Alto,6.5,0
980,2021,Alto,5.9,0
980,2022,Alto,8.8,1
980,2023,Alto,7.6,0
981,2019,Alto,5.5,0
981,2020,Alto,5.1,0
981,2021,Alto,6.3,0
981,2022,Alto,6.7,0
981,2023,Baixo,7.7,0
982,2019,Médio,9.2,0
982,2020,Alto,4.2,0
982,2021,Alto,6.4,0
982,2022,Alto,8.9,1
982,2023,Médio,5.2,0
983,2019,Baixo,9.2,0
983,2020,Baixo,5.4,0
983,2021,Alto,5.9,0
983,2022,Médio,9.0,0
983,2023,Baixo,9.6,0
984,2019,Alto,5.2,0
984,2020,Baixo,8.2,0
984,2021,Médio,5.6,0
984,2022,Alto,6.7,0
984,2023,Alto,4.4,0
985,2019,Alto,8.3,0
985,2020,Alto,6.0,0
985,2021,Alto,8.2,0
985,2022,Médio,7.7,0
985,2023,Baixo,6.5,0
986,2019,Médio,8.7,0
986,2020,Alto,8.0,0
986,2021,Alto,6.3,0
986,2022,Médio,8.4,0
986,2023,Médio,9.7,0
987,2019,Médio,7.8,0
987,2020,Alto,6.3,0
987,2021,Médio,9.8,0
987,2022,Alto,9.2,1
987,2023,Alto,5.5,0
988,2019,Alto,7.9,0
988,2020,Baixo,7.4,0
988,2021,Médio,6.2,0
988,2022,Baixo,6.7,0
988,2023,Médio,7.6,0
989,2019,Baixo,5.6,0
989,2020,Médio,4.3,0
989,2021,Alto,6.0,0
989,2022,Alto,6.6,0
989,2023,Alto,8.5,1
990,2019,Alto,4.7,0
990,2020,Médio,8.5,0
990,2021,Médio,9.6,0
990,2022,Alto,6.0,0
990,2023,Médio,7.5,0
991,2019,Médio,4.2,0
991,2020,Alto,8.7,1
991,2021,Médio,6.9,0
991,2022,Baixo,7.8,0
991,2023,Alto,4.1,0
992,2019,Baixo,4.4,0
992,2020,Médio,5.1,0
992,2021,Alto,5.4,0
992,2022,Alto,7.0,0
992,2023,Médio,5.3,0
993,2019,Médio,8.2,0
993,2020,Médio,7.6,0
993,2021,Médio,8.1,0
993,2022,Alto,6.6,0
993,2023,Alto,8.1,0
994,2019,Médio,8.0,0
994,2020,Baixo,8.8,0
994,2021,Alto,4.9,0
994,2022,Baixo,8.5,0
994,2023,Médio,4.7,0
995,2019,Médio,9.3,0
995,2020,Baixo,4.5,0
995,2021,Médio,7.3,0
995,2022,Médio,6.6,0
995,2023,Alto,8.1,0
996,2019,Baixo,7.3,0
996,2020,Médio,9.5,0
996,2021,Alto,8.3,0
996,2022,Médio,7.2,0
996,2023,Médio,6.6,0
997,2019,Médio,6.7,0
997,2020,Médio,8.5,0
997,2021,Alto,6.1,0
997,2022,Alto,7.4,0
997,2023,Médio,9.6,0
998,2019,Alto,5.8,0
998,2020,Alto,9.2,1
998,2021,Baixo,9.3,0
998,2022,Baixo,5.0,0
998,2023,Alto,6.8,0
999,2019,Médio,6.0,0
999,2020,Alto,8.8,1
999,2021,Baixo,4.3,0
999,2022,Médio,5.1,0
999,2023,Alto,8.3,0
1000,2019,Médio,5.5,0
1000,2020,Médio,9.8,0
1000,2021,Médio,8.7,0
1000,2022,Alto,6.7,0
1000,2023,Médio,4.7,0
